,id,phone_number,is_terrorist,gender,age,family_linkage,special_tag,father_id,mother_id,spouse_id,call_group
12369,333992129,1492033,False,f,35,False,,741293876,252460669,200515022,citizen_group_186
12370,467349728,4857328,False,f,20,False,,517891551,723490487,112337931,terror_group_60
12371,982452715,5592429,False,f,16,False,,493730937,868120809,985490994,citizen_group_168
12372,230984406,1937986,False,m,73,False,,0,0,574688267,citizen_group_181
12373,861661213,4388681,False,m,64,False,,0,0,525863125,terror_group_26
12374,573613719,8455814,False,m,65,False,,0,0,977164776,citizen_group_79
12375,526571314,8362772,False,f,16,False,,340697000,712543804,423792766,citizen_group_208
12376,963032701,2030846,False,m,55,False,,0,0,309135494,citizen_group_30
12377,802426871,1440498,False,f,24,False,,343847609,981425180,613493297,terror_group_36
12378,707522356,2320774,False,m,17,False,,199904105,182730309,0,citizen_group_134
12379,826416305,4428233,False,f,60,False,,0,0,334662059,citizen_group_159
12380,297670332,2406350,True,f,17,False,,502819162,532793419,816810534,terror_group_11
12381,994975157,6736122,False,m,15,False,,931225915,897994137,0,citizen_group_90
12382,741397343,9110573,False,m,62,False,,0,0,246117429,terror_group_41
12383,276887222,5596003,True,m,20,False,,731561922,821644267,0,terror_group_34
12384,545814046,6723330,False,f,49,False,,999416461,184911601,257976756,terror_group_21
12385,171220132,6420916,False,f,73,False,,0,0,0,citizen_group_120
12386,921339876,9753552,False,f,22,False,,226413787,465861505,704149831,citizen_group_182
12387,871588840,7429002,False,f,55,False,,0,0,349138428,citizen_group_226
12388,500114001,8286596,False,f,19,False,,504623278,179519057,669107705,terror_group_43
12389,714147545,9487075,False,f,28,False,,521913778,452454389,757925240,citizen_group_1
12390,506021930,6568976,False,m,50,False,,308097444,466655165,815791455,citizen_group_26
12391,857824480,6263878,False,m,49,False,,0,433224088,677094852,citizen_group_56
12392,185997751,4922378,False,f,53,False,,0,598257084,190226969,citizen_group_169
12393,185717429,8514333,False,f,14,False,,139814321,458426806,733137587,citizen_group_14
12394,136326499,3442445,False,f,20,False,,549722994,987965354,636628005,citizen_group_145
12395,354550076,6953519,False,m,69,False,,0,0,634967262,citizen_group_87
12396,143284844,6492226,False,f,62,False,,0,0,834738117,citizen_group_152
12397,144724730,3223978,False,m,68,False,,0,0,114093145,citizen_group_113
12398,151135126,5909340,False,m,29,False,,942666101,746867008,634150642,citizen_group_131
12399,448159671,6428949,False,f,12,False,,983960626,533410094,750944241,terror_group_33
12400,180639487,5668371,False,f,20,False,,678003653,570004754,977493480,citizen_group_101
12401,770673378,3473669,False,m,50,False,,0,148042550,755516204,terror_group_62
12402,925902152,1520809,False,m,64,False,,0,0,257349588,citizen_group_211
12403,688543216,8823979,False,m,29,False,,703902101,657555311,0,citizen_group_59
12404,682647841,1618234,False,f,37,False,,134803671,682813418,755359189,citizen_group_57
12405,714532164,6419484,False,m,71,False,,0,0,216466601,citizen_group_108
12406,471601652,2796174,False,m,52,False,,0,305696680,696749269,citizen_group_9
12407,551743944,9217653,False,m,46,False,,509598189,963323447,890541175,citizen_group_23
12408,303985548,1761758,False,m,30,False,,0,243569488,401829397,citizen_group_66
12409,545619719,5579785,False,f,56,False,,0,529483066,874298070,citizen_group_155
12410,284828496,5814056,True,m,12,False,,885366959,105749441,0,terror_group_28
12411,634795821,3174880,False,m,58,False,,0,0,266755204,terror_group_27
12412,943277622,6271846,False,f,24,False,,600103589,553032701,453947913,terror_group_72
12413,445238141,2816473,False,m,67,False,,0,0,693264916,citizen_group_183
12414,234625839,6338139,False,m,66,False,,0,0,467424845,citizen_group_43
12415,689621650,9550591,False,m,13,False,,353824397,681413500,0,citizen_group_80
12416,345672511,8441394,False,m,65,False,,0,0,140236756,citizen_group_158
12417,977878653,7249822,False,f,18,False,,809087670,401286637,240048485,citizen_group_148
12418,679463308,8461689,False,f,31,False,,288119465,892506035,735721465,citizen_group_198
12419,308588696,7189340,False,m,30,False,,906923502,954460787,471785606,citizen_group_7
12420,210299122,4323773,False,f,26,False,,456783248,242015958,108063581,citizen_group_198
12421,226846837,6068644,False,m,61,False,,0,0,246294510,terror_group_1
12422,526367669,2106191,False,f,61,False,,0,0,419525135,citizen_group_17
12423,599864973,6045334,False,m,59,False,,0,0,0,citizen_group_182
12424,532861779,8038510,False,f,44,False,,0,188207562,344238522,citizen_group_107
12425,723367204,1590862,False,m,23,False,,687870114,311347287,0,citizen_group_42
12426,838201625,1482227,False,m,65,False,,0,0,0,citizen_group_15
12427,345002413,8219474,False,m,69,False,,0,0,472868498,citizen_group_74
12428,517358491,8166623,False,f,47,False,,545482571,594565860,381831928,terror_group_39
12429,540475171,9043354,False,m,68,False,,0,0,848985242,citizen_group_43
12430,776666949,6805937,False,f,29,False,,336999490,768239890,118797035,terror_group_49
12431,356093241,3791506,False,f,39,False,,304762487,464436988,132844068,citizen_group_135
12432,907054491,4053325,False,m,53,False,,0,0,854565842,citizen_group_173
12433,494034590,3629937,False,f,20,False,,101048025,410346279,908751824,citizen_group_91
12434,201454072,7956784,False,m,66,False,,0,0,892881406,citizen_group_77
12435,215996911,2687251,False,m,18,False,,926572367,546317063,0,terror_group_44
12436,707895484,9994782,False,f,44,False,,100845115,558505713,457014450,citizen_group_114
12437,268081444,6107093,False,f,62,False,,0,0,887113649,citizen_group_183
12438,348005515,7222470,False,f,25,False,,201454072,239084012,833643875,citizen_group_192
12439,232164031,8019695,False,f,53,False,,0,0,656600621,terror_group_5
12440,838769413,2796865,False,f,64,False,,0,0,851179255,citizen_group_186
12441,661738947,1989829,False,f,74,False,,0,0,0,citizen_group_93
12442,942538059,3101649,False,f,74,False,,0,0,0,citizen_group_17
12443,372828517,8622834,False,m,48,False,,688032797,171570219,188373881,citizen_group_24
12444,767308548,6485036,False,f,70,False,,0,0,0,terror_group_44
12445,758572483,4045295,False,f,62,False,,0,0,308790542,terror_group_10
12446,191995451,9202709,False,f,15,False,,515779185,250960774,532958943,citizen_group_211
12447,598660437,8774810,False,m,22,False,,555328020,472581364,0,citizen_group_55
12448,952299189,6784840,True,f,17,False,,823696678,457511640,893273624,terror_group_59
12449,382413932,5115597,False,f,66,False,,0,0,0,citizen_group_102
12450,235127760,1516587,True,m,31,False,,975260625,506760799,100064596,terror_group_8
12451,983555801,2845099,False,m,53,False,,0,833441241,626727498,citizen_group_197
12452,721470669,4214371,False,m,27,False,,572375793,616764038,0,citizen_group_11
12453,993067588,7654508,True,m,28,False,,111011982,818198639,0,terror_group_17
12454,333992497,6097173,False,m,21,False,,275127707,920686410,0,citizen_group_183
12455,712876732,1797579,False,f,61,False,,0,0,253885695,citizen_group_26
12456,137313708,2412222,False,m,50,False,,0,843358888,172269305,citizen_group_160
12457,308389945,8097551,False,f,53,False,,0,0,736515335,citizen_group_196
12458,267600649,9501109,False,m,47,False,,699000199,737062714,242790296,citizen_group_87
12459,686114528,1530737,False,f,30,False,,418894563,348054996,792129524,citizen_group_49
12460,104904350,8048445,False,m,16,False,,725155937,509809746,0,citizen_group_211
12461,401978271,9011655,False,m,65,False,,0,0,567726090,citizen_group_3
12462,180362123,3180349,False,f,32,False,,690004330,498425550,111344557,citizen_group_109
12463,616711148,4954856,False,f,30,False,,349138428,871588840,590120500,citizen_group_108
12464,172528189,1455726,False,f,19,False,,276735751,716432331,992448439,citizen_group_128
12465,194076053,4318622,False,m,66,False,,0,0,820836724,citizen_group_102
12466,275407955,2722677,False,m,26,False,,287311782,684665053,0,citizen_group_158
12467,873838147,9316842,False,m,30,False,,815380688,303448847,503513126,citizen_group_107
12468,378846943,3139765,False,m,40,False,,0,673897473,115852011,citizen_group_17
12469,177666846,1649943,False,f,48,False,,323522658,289815853,531894579,citizen_group_80
12470,723519115,8059031,False,m,14,False,,584169427,724672360,0,citizen_group_46
12471,637346753,9751844,False,m,47,False,,0,877167041,680619307,citizen_group_19
12472,317157505,4326098,False,m,15,False,,915890711,493977179,0,citizen_group_35
12473,266162058,8058800,False,f,55,False,,0,561710485,974581219,citizen_group_72
12474,898655781,8203266,False,m,56,False,,0,0,434278543,citizen_group_107
12475,770762531,3215065,False,f,74,False,,0,0,0,citizen_group_5
12476,513286494,8626872,False,f,53,False,,0,0,397608249,citizen_group_132
12477,757834916,3335395,False,m,74,False,,0,0,0,citizen_group_41
12478,677250075,2757396,False,m,51,False,,0,486116748,324992105,terror_group_55
12479,604377210,4194974,False,f,33,False,,826055012,637090565,181514970,citizen_group_89
12480,109144259,7369900,False,m,58,False,,0,0,775826035,citizen_group_64
12481,460068446,7023207,False,f,22,False,,645512621,710229169,733498287,citizen_group_25
12482,642982417,4044445,False,f,62,False,,0,0,343733636,terror_group_12
12483,557241877,5870494,True,f,28,False,,555091475,952648661,679927872,terror_group_1
12484,480716109,5142127,False,m,60,False,,0,0,384555877,citizen_group_131
12485,607745807,3273516,False,f,61,False,,0,0,442875811,citizen_group_44
12486,837516819,5599624,False,f,65,False,,0,0,0,terror_group_2
12487,477258496,9545110,False,m,73,False,,0,0,260516209,citizen_group_10
12488,152026478,6201643,False,m,26,False,,887113649,480657501,0,terror_group_25
12489,193134296,7257259,False,m,53,False,,0,116485729,361127942,citizen_group_10
12490,985195538,4958877,False,m,13,False,,643942028,659697927,0,terror_group_57
12491,757249771,9626363,False,m,29,False,,186016697,738532136,0,terror_group_50
12492,196569064,5363992,False,f,62,False,,0,0,153422238,citizen_group_27
12493,136108539,8516281,False,m,24,False,,866595573,231345280,0,citizen_group_217
12494,568759821,9382838,False,f,56,False,,0,0,606863464,citizen_group_33
12495,571149373,9455602,False,f,13,False,,973780849,704448452,264424438,citizen_group_95
12496,764159513,1429413,False,f,62,False,,0,0,696265529,citizen_group_32
12497,245589515,5429886,False,m,67,False,,0,0,525988186,citizen_group_225
12498,369941666,2987582,False,m,23,False,,237242097,680649027,0,citizen_group_194
12499,124171600,4928972,False,m,41,False,,103816638,201953195,0,citizen_group_37
12500,385301125,5145382,False,m,53,False,,0,892453287,192493947,citizen_group_56
12501,809321858,9478621,False,m,36,False,,524131458,903433808,703219676,citizen_group_53
12502,564395210,5249916,False,f,48,False,,704111522,646836720,915844052,citizen_group_39
12503,377439059,8836884,False,m,39,False,,346105736,654235223,0,citizen_group_155
12504,436936041,3943730,False,m,68,False,,0,0,474205527,citizen_group_17
12505,823237010,7699574,False,f,21,False,,772331951,863925613,840271145,terror_group_41
12506,209699136,6310497,False,m,46,False,,0,921626813,638393703,citizen_group_204
12507,557293555,2685402,False,f,53,False,,0,0,222519915,citizen_group_208
12508,975702899,4132300,False,f,74,False,,0,0,0,citizen_group_62
12509,934773041,8752578,False,f,28,False,,416315798,834933369,368626424,citizen_group_87
12510,908757713,9235218,False,f,65,False,,0,0,315472639,citizen_group_130
12511,926937848,2223361,False,m,25,False,,127918189,604924899,0,terror_group_34
12512,545065171,7826058,False,f,61,False,,0,0,362471771,citizen_group_102
12513,647404110,3428149,True,f,18,False,,219974037,463409024,512847254,terror_group_23
12514,595688057,7971293,False,m,40,False,,844842781,614508768,772537319,citizen_group_159
12515,110848640,1243607,False,m,47,False,,0,343957118,919555367,terror_group_63
12516,693540251,6335739,False,m,63,False,,0,0,0,citizen_group_111
12517,482729205,9154348,False,m,46,False,,762409541,496451053,760247438,terror_group_25
12518,606863464,2470092,False,m,71,False,,0,0,576733885,citizen_group_163
12519,874298070,7232948,False,m,65,False,,0,0,545619719,citizen_group_111
12520,158581169,4452513,False,m,67,False,,0,0,931960494,citizen_group_191
12521,507138552,8064906,False,m,26,False,,662195247,634177200,0,citizen_group_116
12522,620849275,8233994,False,f,12,False,,818983752,142316501,646592415,citizen_group_10
12523,279691875,3011938,False,m,20,False,,394254206,676480759,0,terror_group_30
12524,780670339,9828642,False,m,37,False,,522141544,258244269,980501824,citizen_group_179
12525,114668875,1155099,False,m,56,False,,0,0,582069955,citizen_group_189
12526,482010875,3951668,False,m,52,False,,216491506,811602984,0,citizen_group_60
12527,112437638,3155677,False,m,43,False,,0,433224088,147309569,citizen_group_165
12528,229609976,2594666,False,m,66,False,,0,0,0,citizen_group_208
12529,265932509,5144482,True,m,22,False,,574082188,957962174,0,terror_group_43
12530,758036499,4155630,False,m,62,False,,0,0,0,citizen_group_148
12531,341979914,3960581,False,m,17,False,,236194788,504485746,0,terror_group_30
12532,811602984,8187669,False,f,73,False,,0,0,216491506,citizen_group_152
12533,254277204,8226417,False,f,42,False,,927626055,748444242,467626176,terror_group_35
12534,666474564,2231042,False,m,69,False,,0,0,0,citizen_group_70
12535,500257738,1840813,False,m,65,False,,0,0,529818835,citizen_group_206
12536,278794549,5038483,False,f,15,False,,808449973,935375770,766773109,terror_group_44
12537,526611585,2834645,False,f,45,False,,268532261,425994076,488745106,citizen_group_149
12538,691694857,6760049,False,f,25,False,,230214481,755293929,798780965,citizen_group_133
12539,400790664,5763995,False,m,16,False,,479486010,571981247,0,terror_group_60
12540,834079907,4179131,False,m,62,False,,0,0,487219921,citizen_group_137
12541,344670699,8111681,False,m,18,False,,573460953,374233144,0,citizen_group_12
12542,410365787,6470886,False,m,32,False,,194093867,716763174,751290244,citizen_group_211
12543,660191292,6885836,False,f,74,False,,0,0,0,citizen_group_200
12544,974046424,4837697,False,m,40,False,,870133898,235457484,0,citizen_group_167
12545,358953311,7658791,False,f,48,False,,165354907,204806834,522134286,citizen_group_122
12546,161042770,3948447,False,f,52,False,,0,196085332,222407713,citizen_group_64
12547,741579712,9064952,False,f,74,False,,0,0,0,citizen_group_195
12548,125491692,8277661,False,f,39,False,,405531746,640054532,803484579,citizen_group_107
12549,683778689,3221899,False,m,23,False,,877074367,345972089,0,terror_group_49
12550,664223894,5934018,False,f,72,False,,0,0,0,citizen_group_12
12551,227698803,9869079,False,f,69,False,,0,0,0,citizen_group_192
12552,998438176,5687059,False,m,35,False,,655253885,471793701,484550714,terror_group_39
12553,852516966,9301570,True,m,27,False,,919408285,910112014,0,terror_group_18
12554,568570981,9814739,False,m,23,False,,270523486,109775503,0,citizen_group_181
12555,115852011,3272988,False,f,39,False,,0,761011238,378846943,citizen_group_151
12556,861469793,6666783,False,m,21,False,,771350693,865712961,0,citizen_group_86
12557,244748367,5080214,False,f,69,False,,0,0,0,terror_group_56
12558,586634864,5292759,False,m,74,False,,0,0,145514234,citizen_group_20
12559,558164202,3679272,False,f,66,False,,0,0,370244997,citizen_group_149
12560,318668879,9971548,False,f,16,False,,500043835,245564583,370313337,citizen_group_23
12561,325006500,5894184,False,f,58,False,,0,0,908637965,terror_group_61
12562,730301292,7017173,False,f,22,False,,959988558,398021292,298548690,citizen_group_98
12563,288005267,8627927,False,f,18,False,,434404369,462519032,766540722,citizen_group_85
12564,209207429,3819345,False,m,29,False,,413804916,113859405,0,citizen_group_102
12565,728153466,7934080,False,m,47,False,,753526090,783188283,678411053,terror_group_13
12566,419304902,8934889,False,f,46,False,,0,509081200,577135679,citizen_group_160
12567,247916011,3218278,False,f,40,False,,0,475667829,903981733,citizen_group_174
12568,181914274,9362483,False,f,17,False,,973780849,617355873,697607261,citizen_group_224
12569,398801792,1771570,True,f,19,False,,291357841,673639685,828790407,terror_group_24
12570,677790511,4382449,False,f,51,False,,0,922753707,850601240,terror_group_45
12571,545812465,9932843,False,f,74,False,,0,0,0,citizen_group_211
12572,753238248,5978654,False,f,54,False,,0,0,854108433,citizen_group_215
12573,584169427,7725496,False,m,49,False,,0,595059518,986655167,terror_group_5
12574,661031449,5337490,False,m,46,False,,0,665678718,0,citizen_group_80
12575,323394475,5985131,False,m,14,False,,352645311,693286882,0,citizen_group_198
12576,277628866,3651370,False,f,12,False,,267884197,248720250,685624566,citizen_group_14
12577,681868430,9675529,False,f,55,False,,0,0,528127065,citizen_group_1
12578,113128686,9503185,False,f,33,False,,180070918,753165322,872563907,citizen_group_86
12579,917434606,4662209,False,m,36,False,,439132163,912410990,147929178,citizen_group_219
12580,192148724,3868631,False,m,12,False,,781205551,553399554,0,citizen_group_182
12581,755356193,7469351,False,m,69,False,,0,0,164815191,citizen_group_171
12582,942759059,6903343,False,f,70,False,,0,0,768089753,terror_group_1
12583,346914404,3446350,False,m,33,False,,124424722,662252655,996348519,citizen_group_87
12584,911019326,4670247,False,m,32,False,,119256269,204162088,568320678,terror_group_2
12585,779293311,2810114,False,m,22,False,,810383490,518586123,0,citizen_group_152
12586,360019822,1752719,False,f,64,False,,0,0,623081613,terror_group_49
12587,273285517,9856427,False,f,27,False,,879326156,171708766,436512114,terror_group_58
12588,844988453,9682209,False,f,50,False,,227472536,467675054,838580180,citizen_group_215
12589,635114622,6968572,False,m,65,False,,0,0,366927967,citizen_group_36
12590,650444436,3988781,False,f,64,False,,0,0,614733393,citizen_group_164
12591,564866430,3365825,False,m,23,False,,223304912,581689793,0,citizen_group_111
12592,284735980,5979541,False,f,37,False,,617472476,206415971,471219086,citizen_group_18
12593,777892961,1828058,False,f,58,False,,0,0,837272909,citizen_group_8
12594,303064293,4712029,False,m,40,False,,959853060,391008903,559688499,citizen_group_61
12595,442600329,9647622,False,m,56,False,,0,877562482,0,terror_group_3
12596,192946592,3082875,False,m,48,False,,0,380500304,0,citizen_group_59
12597,546297082,7563125,False,f,61,False,,0,0,789096694,citizen_group_37
12598,549600904,2577413,False,m,51,False,,578782934,193945191,454118485,citizen_group_112
12599,658219794,7486455,False,m,73,False,,0,0,701348854,citizen_group_194
12600,267863077,4924487,False,f,24,False,,253529620,739249511,930354960,citizen_group_106
12601,242167636,7710986,False,m,51,False,,0,662312635,205533231,citizen_group_81
12602,635921676,3857137,False,f,49,False,,505473309,118670642,817640619,citizen_group_218
12603,865712961,9650578,False,f,40,False,,815380688,961740776,771350693,citizen_group_186
12604,762422114,3077894,True,f,18,False,,284716492,777552721,501750951,terror_group_45
12605,297271903,7561082,False,f,69,False,,0,0,906929927,terror_group_21
12606,244970685,9010969,False,f,67,False,,0,0,835121089,citizen_group_170
12607,486301845,3559457,False,f,42,False,,306402598,665440337,509070619,citizen_group_63
12608,492844368,7611786,False,m,24,False,,884907608,569381936,0,citizen_group_134
12609,835833395,3853163,False,f,54,False,,308680181,519348648,660581631,terror_group_16
12610,828666747,9397302,False,m,53,False,,0,474087016,677817202,citizen_group_97
12611,335155444,3946871,False,m,26,False,,490489743,731403128,0,citizen_group_74
12612,639053344,2403730,False,f,36,False,,691218085,815499794,829746553,terror_group_18
12613,282611406,6453992,False,f,51,False,,0,689804360,835193048,citizen_group_160
12614,969113079,8863634,False,m,38,False,,436936041,318114024,858347380,citizen_group_64
12615,838165246,3516632,False,m,38,False,,160899210,323779858,447084877,citizen_group_167
12616,773341849,6395513,False,m,54,False,,0,895724558,570793161,terror_group_28
12617,182110102,8079868,False,f,71,False,,0,0,0,citizen_group_221
12618,479009608,7450409,False,m,35,False,,0,411209063,908619235,terror_group_13
12619,432459307,1601436,False,m,67,False,,0,0,981692087,terror_group_20
12620,545026621,9720385,False,m,33,False,,778520443,567596623,839205888,citizen_group_145
12621,850392483,1478340,False,m,66,False,,0,0,303593206,citizen_group_29
12622,643698067,8233153,False,f,34,False,,439132163,912410990,483842518,citizen_group_100
12623,395685070,3038484,False,f,35,False,,731189341,971931270,323032142,terror_group_29
12624,902403847,5394697,False,f,72,False,,0,0,0,terror_group_18
12625,820036320,3873140,False,m,43,False,,712743966,264645363,0,citizen_group_196
12626,708687800,9494323,False,m,27,False,,972827283,266973572,0,citizen_group_219
12627,153271603,2997278,False,m,53,False,,0,693079135,911155394,citizen_group_42
12628,409866011,2015613,True,f,19,False,,953579417,649451696,605823409,terror_group_9
12629,459996507,8450582,False,m,65,False,,0,0,425900007,terror_group_27
12630,709529663,2945602,False,m,43,False,,578315854,839407815,717163353,citizen_group_50
12631,523934775,3762990,False,f,30,False,,934846598,766091968,228658114,terror_group_35
12632,107284833,8486350,False,m,55,False,,0,0,171147947,citizen_group_109
12633,229455235,6658542,False,f,41,False,,299258031,312437822,487490727,citizen_group_89
12634,637886452,6819130,False,m,56,False,,0,0,896713551,citizen_group_187
12635,231426673,4840610,False,m,66,False,,0,0,532904479,citizen_group_0
12636,636295916,3937426,False,f,46,False,,116322529,260054759,858697456,terror_group_13
12637,131589307,7965701,False,m,52,False,,0,441912803,445837153,citizen_group_141
12638,582069955,4628354,False,f,37,False,,369708808,164682265,114668875,citizen_group_45
12639,323644360,2043948,False,f,31,False,,161201155,697453522,184187017,terror_group_66
12640,887938333,4626208,False,m,17,False,,220153614,511810333,0,citizen_group_147
12641,274501870,7316107,False,f,24,False,,788566133,255223581,441645683,citizen_group_205
12642,929732175,8573888,False,m,33,False,,199355945,793758299,515908429,citizen_group_127
12643,593561062,2414101,False,m,60,False,,0,0,512602861,terror_group_2
12644,603624891,1358013,False,m,33,False,,265266514,856077212,650596688,citizen_group_211
12645,309135494,3724761,False,f,54,False,,0,544555916,963032701,terror_group_65
12646,305033357,5350816,False,m,17,False,,278589103,974541368,0,citizen_group_15
12647,226103994,4033363,False,m,60,False,,0,0,898310104,citizen_group_37
12648,728086221,4733229,False,m,55,False,,0,844949628,131250679,terror_group_1
12649,643432090,5407443,False,m,61,False,,0,0,892143400,citizen_group_116
12650,211073517,4695653,False,m,22,False,,698201832,265130681,0,terror_group_23
12651,630400565,8569967,False,m,40,False,,599875427,166347802,0,citizen_group_226
12652,163598899,5658528,False,m,72,False,,0,0,154011465,terror_group_1
12653,663757739,9434999,False,f,36,False,,421801424,319154674,160105241,citizen_group_224
12654,506423339,9062096,False,m,59,False,,0,0,654301664,citizen_group_151
12655,637100156,8453865,False,m,53,False,,0,801996920,780310590,terror_group_42
12656,707584727,4262317,False,m,44,False,,0,817997407,759337081,citizen_group_220
12657,157234325,4466265,False,f,64,False,,0,0,589092021,citizen_group_6
12658,297682514,8703380,False,f,14,False,,397673441,610206682,662054972,citizen_group_193
12659,395435583,8966249,False,f,49,False,,0,844681833,262618678,citizen_group_203
12660,736454616,7671498,False,f,43,False,,0,248469208,965430213,citizen_group_108
12661,772520129,8854239,True,m,17,False,,313223065,268019528,0,terror_group_34
12662,212019009,5650170,False,m,40,False,,342031834,638584683,422578342,citizen_group_4
12663,974889055,1908429,False,f,48,False,,0,943259602,775767519,terror_group_36
12664,927671862,7523920,False,m,64,False,,0,0,229889125,citizen_group_91
12665,403568129,6224596,False,f,65,False,,0,0,994363010,citizen_group_103
12666,402338920,4692368,False,m,19,False,,514257355,366449853,0,terror_group_5
12667,517463726,3218074,False,f,14,False,,787678149,122362176,554028229,terror_group_72
12668,747980652,2565299,False,m,60,False,,0,0,942662964,citizen_group_11
12669,708525951,8224868,False,m,28,False,,476784103,166969347,0,citizen_group_21
12670,724157761,4522841,False,f,21,False,,284716492,777552721,340055680,citizen_group_134
12671,362049691,7303290,False,f,40,False,,495462078,408255771,640293917,citizen_group_217
12672,831208192,1493216,False,f,61,False,,0,0,598389370,citizen_group_73
12673,807847734,3282286,False,m,63,False,,0,0,678923750,citizen_group_88
12674,612818159,2868262,False,m,65,False,,0,0,896558982,citizen_group_88
12675,886169973,2209054,False,m,63,False,,0,0,127925499,citizen_group_48
12676,727422744,6780108,False,m,22,False,,475174837,678539207,0,terror_group_17
12677,380605306,7996556,False,m,48,False,,0,968509979,348239277,citizen_group_220
12678,413438947,6248475,False,f,71,False,,0,0,0,citizen_group_45
12679,789699384,6602067,False,f,56,False,,0,849805972,594924975,terror_group_13
12680,189405781,2052297,False,f,56,False,,0,0,300206912,citizen_group_69
12681,412664313,6427637,False,m,72,False,,0,0,213613522,terror_group_22
12682,716948353,8087408,False,f,49,False,,674581743,707791785,566111370,citizen_group_226
12683,817141057,7238734,False,m,67,False,,0,0,0,citizen_group_77
12684,565433688,1799815,False,m,46,False,,875020530,989995946,0,terror_group_19
12685,219155959,5826513,False,f,59,False,,0,0,281998257,citizen_group_160
12686,160060624,3852664,True,m,15,False,,971226898,394107275,0,terror_group_23
12687,133539182,8149277,False,f,30,False,,287044408,800804164,780530080,terror_group_69
12688,457260909,4699340,False,m,26,False,,607747013,620827409,0,citizen_group_61
12689,523283500,2167006,False,m,55,False,,0,0,391992675,citizen_group_174
12690,693909553,3914823,False,f,73,False,,0,0,0,citizen_group_213
12691,666571242,6047493,False,m,74,False,,0,0,522847258,citizen_group_79
12692,211460947,7390710,False,m,70,False,,0,0,470907954,citizen_group_212
12693,403010968,6144512,False,m,37,False,,213896477,108562424,976888843,citizen_group_115
12694,815380688,4551439,False,m,63,False,,0,0,961740776,citizen_group_129
12695,349886215,6330633,False,f,40,False,,291707777,785611150,168278801,citizen_group_209
12696,395324197,3255190,False,m,24,False,,289466985,424586130,0,citizen_group_161
12697,735707308,7554631,False,m,31,False,,960731615,718526083,347395827,citizen_group_108
12698,652784677,9746131,False,f,40,False,,344818968,503411003,185158121,citizen_group_187
12699,647002307,5263940,False,m,55,False,,0,280561467,573253841,citizen_group_46
12700,898229428,5640148,False,m,19,False,,588319037,649023800,0,terror_group_1
12701,862663715,6492560,False,f,22,False,,950830942,583160213,159805318,citizen_group_139
12702,354329847,6521324,False,f,21,False,,794259926,914256089,827390871,terror_group_16
12703,296599702,8476078,False,f,42,False,,834956342,209249638,883023454,terror_group_15
12704,170716141,3374836,False,m,18,False,,491212344,950998213,0,citizen_group_154
12705,414836371,7155886,False,m,49,False,,960317108,994015130,905820273,citizen_group_46
12706,209623033,2389595,False,f,62,False,,0,0,990324425,citizen_group_91
12707,208027216,7009456,False,m,74,False,,0,0,403759317,terror_group_52
12708,926572367,7511142,False,m,71,False,,0,0,298284509,citizen_group_151
12709,890422345,9774202,False,m,43,False,,179140192,605414054,658898095,citizen_group_69
12710,826959830,7208133,False,m,32,False,,711734626,785087723,909387195,terror_group_13
12711,805136542,4196726,False,m,28,False,,205732102,802560883,0,citizen_group_48
12712,421466250,1324478,False,f,73,False,,0,0,0,citizen_group_116
12713,626257446,9659718,False,m,51,False,,903339065,450931401,502938065,citizen_group_187
12714,782525120,1469395,False,f,55,False,,0,370454227,851318177,terror_group_7
12715,997219663,9982221,False,f,69,False,,0,0,300206912,citizen_group_168
12716,216126168,3038092,True,f,17,False,,288853110,918918738,554719400,terror_group_49
12717,153122169,6749633,False,f,24,False,,412601334,292186809,529191451,terror_group_50
12718,848976467,7995539,False,f,58,False,,0,0,923984980,citizen_group_46
12719,592910640,5324403,False,f,60,False,,0,0,107370900,citizen_group_172
12720,349395051,3366244,False,f,17,False,,409164178,417400639,196067126,citizen_group_115
12721,494106059,1296125,False,m,28,False,,665030990,551239441,0,terror_group_41
12722,575605977,2318475,False,f,35,False,,858682401,576759775,969311323,citizen_group_9
12723,298919522,7441175,False,f,50,False,,0,611059245,742153705,citizen_group_26
12724,318199421,7810397,False,f,59,False,,0,0,392931766,terror_group_40
12725,222601388,8943121,False,f,43,False,,999304834,967999159,425988612,terror_group_18
12726,887113649,7410853,False,m,66,False,,0,0,268081444,citizen_group_192
12727,540893732,6886899,False,f,63,False,,0,0,959738565,citizen_group_140
12728,165086207,8296648,False,f,24,False,,383258281,497917626,282843069,citizen_group_128
12729,420623007,1897636,False,m,30,False,,268626264,659507421,0,citizen_group_141
12730,617371189,7327136,False,f,46,False,,0,244379132,469905345,citizen_group_218
12731,318316560,3010479,False,f,28,False,,285865889,704799697,785064967,citizen_group_220
12732,432677996,4880493,False,f,38,False,,743625837,682775402,603805765,citizen_group_184
12733,342316309,9984063,False,f,67,False,,0,0,0,citizen_group_146
12734,236099137,4966137,False,m,59,False,,0,0,991853489,citizen_group_109
12735,183889692,3909173,False,m,56,False,,0,509340385,750025490,terror_group_59
12736,313387126,7497679,False,f,52,False,,0,360529080,158369453,citizen_group_150
12737,933188760,6211510,False,f,24,False,,739161782,698348943,662533328,citizen_group_108
12738,179177690,1871301,False,f,19,False,,394254206,676480759,141600212,terror_group_16
12739,479486010,7036986,False,m,40,False,,202344519,891899965,571981247,citizen_group_26
